Date,Actual_Y,VaR_Benchmark,VaR_Copula,Breach_Benchmark,Breach_Copula
2024-03-23,0.013106196571818633,-17.99300298911744,-3.9453988560774578,False,False
2024-03-24,0.2333649804870147,-17.396108874046405,-3.2841149613399243,False,False
2024-03-25,0.19168502606225354,-18.599086797358755,-3.0965952832037824,False,False
2024-03-26,-0.12911201237066802,-17.37538047062346,-3.120446533963372,False,False
2024-03-27,-0.15574471683886548,-19.217815462454915,-4.54946735897039,False,False
2024-03-28,-0.24130420649287124,-17.2568660630253,-3.690548577479665,False,False
2024-03-29,-0.7455896112546809,-17.353022250787923,-4.148120296711016,False,False
2024-03-30,-0.08540999887540485,-18.174573780479196,-3.9868656541967606,False,False
2024-03-31,0.04586610447658741,-17.473039106709855,-4.006623690459891,False,False
2024-04-01,0.1649024934258213,-17.152274832889372,-3.9814950219820386,False,False
2024-04-02,0.7930411292871109,-17.149234635066154,-3.2075863349120555,False,False
2024-04-03,-0.5953675741170783,-18.0653336066153,-3.925055759642677,False,False
2024-04-04,-0.6046027234358622,-18.30789559053273,-4.894344328798179,False,False
2024-04-05,-0.8580542064695377,-18.30224045880695,-5.536408519719829,False,False
2024-04-06,-0.5024917968034894,-18.686704653528164,-4.193345728745984,False,False
2024-04-07,0.01332527112845869,-18.292982904449143,-4.105236099224189,False,False
2024-04-08,0.5304165160142991,-17.507675481344883,-5.381692135365465,False,False
2024-04-09,-0.011325652442526304,-17.868020677826607,-3.620427543774799,False,False
2024-04-10,-1.5471269626006159,-17.34270110509492,-3.686909559898175,False,False
2024-04-11,-0.18729818700622464,-19.456613553706333,-4.65958635304199,False,False
2024-04-12,-0.3984210185305568,-20.93284437488545,-4.308739019321294,False,False
2024-04-13,1.4775870180387842,-21.043732897477046,-4.548433242845931,False,False
2024-04-14,-0.12258130661900327,-19.430701107296734,-2.854271935766042,False,False
2024-04-15,-1.1826895941412445,-18.26429198050028,-3.8583575865765902,False,False
2024-04-16,-0.2835901131971647,-20.570114297686324,-6.397830471165757,False,False
2024-04-17,-0.07934349056971707,-18.187937354182388,-4.050084827703866,False,False
2024-04-18,-2.7673010675628023,-17.53962568412147,-3.5758874524838427,False,False
2024-04-19,-3.4509953448770174,-19.992156772923497,-4.339800554940845,False,False
2024-04-20,0.04421681382208042,-18.647195762726444,-4.226918670795714,False,False
2024-04-21,-0.5559445431713643,-18.801764608055272,-3.3865720307579332,False,False
2024-04-22,0.628978018169072,-18.901881847267003,-4.12324835891459,False,False
2024-04-23,-0.5809775102475638,-18.650868754930315,-4.982789521024292,False,False
2024-04-24,-0.2886743247673201,-18.571022898625163,-5.971935305448696,False,False
2024-04-25,-0.0011818430273950848,-19.293280058999482,-5.577858363886673,False,False
2024-04-26,-0.018855478400912937,-5.191875066901149e+20,-6.80048438021834e+19,False,False
2024-04-27,0.09166097232492132,-17.147699339282603,-3.7939556233161955,False,False
2024-04-28,-0.47568288186386876,-20.281859682877066,-5.140733595713433,False,False
2024-04-29,-0.0006672330202758382,-20.39385531560408,-4.677012221359768,False,False
2024-04-30,0.8003176472735921,-20.69119596007774,-4.488487600468739,False,False
2024-05-01,-0.24157860766585457,-18.163538511243942,-4.152777882266496,False,False
2024-05-02,-1.795671601683034,-20.793179750036558,-6.521204264252895,False,False
2024-05-03,1.142418267852627,-20.020772879917132,-4.006563958759897,False,False
2024-05-04,-0.5057811463938919,-19.82260694822604,-3.8498043686037273,False,False
2024-05-05,0.0087960193679026,-18.951044217872337,-3.9910608821154354,False,False
2024-05-06,0.06560827263814029,-17.82437714146023,-3.810154402596604,False,False
2024-05-07,0.06761621979112074,-17.392931725332776,-3.720144496468159,False,False
2024-05-08,-0.727544632804176,-17.194530532526198,-4.7059103123287205,False,False
2024-05-09,-0.415160145803973,-20.8649235139355,-5.832859410642948,False,False
2024-05-10,0.09835035856106653,-20.96401208709288,-4.253816255520903,False,False
2024-05-11,-0.0017475051100164448,-21.184984489871976,-4.2218466173444,False,False
2024-05-12,-2.1702127124530937,-21.47268212227747,-4.5556081980693826,False,False
2024-05-13,-4.586566276981454,-20.745487242837644,-5.276624915581088,False,False
2024-05-14,-0.2522116452734732,-25.397896849390616,-9.260659163334676,False,False
2024-05-15,1.6892249680490008,-19.033946335757538,-4.453596394396751,False,False
2024-05-16,0.18293152604798138,-20.576774779691746,-3.8999970036729317,False,False
2024-05-17,0.36708489220736884,-18.856548671475135,-4.704787331791899,False,False
2024-05-18,-0.6256937647317061,-18.123843752098193,-5.158200193641853,False,False
2024-05-19,0.135256076981218,-19.1442360661434,-4.814738358528651,False,False
2024-05-20,5.239795778853007,-17.774851640296653,-3.742140399110319,False,False
2024-05-21,0.32484314862443614,-16.887726146477856,-3.683724550030501,False,False
2024-05-22,-1.1805990320541357,-17.45757064399887,-3.9757024223171977,False,False
2024-05-23,0.19892784059630259,-20.18813294387862,-2.7368080840903857,False,False
2024-05-24,-0.36832881107725823,-17.591140360106763,-3.907965082749982,False,False
2024-05-25,0.016944436827719643,-18.240293855581573,-4.044219720530711,False,False
2024-05-26,-0.06461010348735266,-17.56765731090157,-3.7351794844463875,False,False
2024-05-27,-0.10957485215567611,-17.310523397057178,-3.2106662881676504,False,False
2024-05-28,-0.0027157897283725287,-17.2366812643405,-3.7754451414086847,False,False
2024-05-29,-0.0009488885168997887,-17.036084278636128,-3.6956675698206554,False,False
2024-05-30,-1.089483115054649,-16.919706368832646,-3.3450136948272458,False,False
2024-05-31,-0.8082445034849681,-19.53807387744693,-4.197089018689162,False,False
2024-06-01,0.011735520140058993,-18.69241111492899,-3.7168568225574012,False,False
2024-06-02,-1.7096251393689574,-17.737442881686352,-6.497237916997904,False,False
2024-06-03,0.5965859869695975,-19.348015509288224,-4.381479861394582,False,False
2024-06-04,2.413662339338205,-19.019745634750837,-3.889417954691551,False,False
2024-06-05,-0.11616348372824153,-21.158540122986814,-3.837883838061273,False,False
2024-06-06,-0.2840642476795151,-18.72665507884623,-4.623872379067331,False,False
2024-06-07,0.7849644895702862,-18.98217840947741,-3.9364586071118004,False,False
2024-06-08,-0.24440671878225875,-18.916622649726687,-4.785258491699285,False,False
2024-06-09,-0.7939955903381963,-19.20102003706571,-4.155596866748205,False,False
2024-06-10,0.9633144322123323,-19.200336684290182,-5.347333732985442,False,False
2024-06-11,0.8105001546707336,-18.996435177042443,-4.477793076521264,False,False
2024-06-12,0.160236568690601,-18.992619336654627,-3.6479174929182183,False,False
2024-06-13,0.04401282913536183,-18.01576290064164,-3.8298370654753033,False,False
2024-06-14,-2.0452348673675433,-17.502422743759272,-4.068157251642996,False,False
2024-06-15,0.08342906812203246,-19.071152148978246,-6.340621750086682,False,False
2024-06-16,-0.5824074955588443,-19.287646951380783,-4.278482018621563,False,False
2024-06-17,0.3480720473669132,-127485.90706598265,-16897.00561234357,False,False
2024-06-18,0.276852876420674,-18.176191164681853,-3.8749109213828077,False,False
2024-06-19,-9.917536779286149,-17.88356157293261,-3.8022640833362527,False,True
2024-06-20,-0.894417552014754,-36.86005185485295,-11.263908480263852,False,False
2024-06-21,-0.17444089309022176,-24.246479668428673,-5.395730207993606,False,False
2024-06-22,-0.37377329333213394,-15.903138302043647,-5.938345032848556,False,False
2024-06-23,0.46288459793424064,-16.203748913383617,-3.5051146902668924,False,False
2024-06-24,1.632338803043443,-18.41706801624449,-4.210250660054338,False,False
2024-06-25,0.10606921716874228,-19.736571158394156,-4.100261704838603,False,False
2024-06-26,-0.013683912869992368,-16.482684374625496,-4.459742082333557,False,False
2024-06-27,0.2528722176898899,-17.713800530736908,-3.8517751909706903,False,False
2024-06-28,0.28139293172718904,-17.25291840604258,-3.0750288883425276,False,False
2024-06-29,-0.0276275667019058,-17.55609607753384,-4.637540380458847,False,False
2024-06-30,0.6189574751376342,-17.46642852930278,-3.9530823978362912,False,False
2024-07-01,-0.035648119160262136,-18.06234063382275,-5.051939197743415,False,False
2024-07-02,0.12073278783689442,-18.47933651219013,-4.186718798635236,False,False
2024-07-03,1.2635127225633127,-17.488157716465896,-3.634806171887221,False,False
2024-07-04,3.2093966389512905,-18.894364131875992,-3.624125667969721,False,False
2024-07-05,0.44625086704032846,-21.961602791654556,-8.07703919863781,False,False
2024-07-06,1.2848501369132204,-19.435179411655312,-2.7710601471869807,False,False
2024-07-07,1.450552028907751,-17.271875269297723,-3.374967405283152,False,False
2024-07-08,0.508827855692473,-16.96747316700155,-2.661464346550705,False,False
2024-07-09,0.194968493051813,-18.881543413899493,-3.385692693098593,False,False
2024-07-10,-0.695328270930335,-17.607363706323486,-1.9796267043033304,False,False
2024-07-11,-0.9319066956088133,-18.546086836904404,-4.392448004158001,False,False
2024-07-12,0.16747010770667653,-18.968251937971058,-4.0820245963257635,False,False
2024-07-13,0.6978427521978099,-17.968950339274226,-3.528651055464344,False,False
2024-07-14,0.412012601368031,-18.0171300944808,-3.8344018968483455,False,False
2024-07-15,2.3974003414870206,-18.260585682818807,-2.7426966807041175,False,False
2024-07-16,0.38038188245296134,-20.734511496002362,-3.6790322021333015,False,False
2024-07-17,0.2026774315775648,-17.70473492932312,-3.420049809402916,False,False
2024-07-18,0.2360702596032404,-18.058497197062884,-3.6940833952917114,False,False
2024-07-19,0.44833064643546444,-18.37109610620228,-4.131662562686593,False,False
2024-07-20,0.013881047509704385,-18.556953920360588,-3.523811073816017,False,False
2024-07-21,0.03444018426925582,-17.622021846972423,-3.822737248662539,False,False
2024-07-22,0.2076315674095302,-19.371426234901715,-4.358171653227247,False,False
2024-07-23,-0.04119090611256115,-19.6407661303226,-3.2319612984701376,False,False
2024-07-24,-0.0981357041213286,-17.381451279768257,-3.619224578114561,False,False
2024-07-25,0.36781901888953644,-17.352529200455933,-3.6061731962492023,False,False
2024-07-26,0.36048891086700846,-20.426428911293446,-3.6045305691182086,False,False
2024-07-27,-0.14689381265604123,-17.773686207775615,-3.6946095232083853,False,False
2024-07-28,-0.21255962978405984,-20.84372112309437,-4.369068572924925,False,False
2024-07-29,0.15344817345794257,-21.047646581607378,-3.8608632850492026,False,False
2024-07-30,-0.1424137382212234,-17.455658565520125,-3.738022527374801,False,False
2024-07-31,0.1974750792332296,-21.472888494427806,-4.3889952537214265,False,False
2024-08-01,0.09272907806129053,-21.637036727040964,-4.460785258350303,False,False
2024-08-02,1.4735090116003737,-21.867669033586775,-4.284855786653141,False,False
2024-08-03,-2.2565922018947866,-19.04269751161344,-4.5803628813372965,False,False
2024-08-04,1.7946730079516533,-20.616997763947833,-4.168970475169722,False,False
2024-08-05,2.205730656623414,-19.80219472297689,-4.999646964615036,False,False
2024-08-06,-0.8917414679606301,-19.0225048173273,-2.3108043003243957,False,False
2024-08-07,1.026760593141943,-19.020145667445025,-4.224121772007369,False,False
2024-08-08,4.368296795677877,-19.818077247107492,-4.221323389673111,False,False
2024-08-09,0.2071217219425872,-24.51729824296096,-8.072469027604871,False,False
2024-08-10,0.08399419019233222,-17.374142405054513,-3.3987246823828285,False,False
2024-08-11,0.2570483296492316,-17.788825849261393,-3.22563091093032,False,False
2024-08-12,0.04544547370639145,-18.029331303364742,-4.053036444877552,False,False
2024-08-13,-0.12374090577648308,-18.5101995053563,-3.697520413580731,False,False
2024-08-14,-1.215101604494895,-17.411144123388436,-4.664676054947213,False,False
2024-08-15,-0.06392055424589911,-18.981678765730077,-4.408847239636952,False,False
2024-08-16,-0.21061267303286738,-19.010633379287533,-3.0728778437725435,False,False
2024-08-17,-0.09967255163912428,-17.694932824299787,-3.3695083677506945,False,False
2024-08-18,-0.29951872963605997,-17.426343712984558,-3.779651858044341,False,False
2024-08-19,0.4522925558119391,-17.593252229672625,-4.13753807006466,False,False
2024-08-20,0.04866418016599396,-17.861345947004654,-3.7232446488370945,False,False
2024-08-21,0.045212309258866885,-17.396829342043272,-3.69890298731928,False,False
2024-08-22,-0.011984504551921548,-20.629811338828954,-4.086535100959936,False,False
2024-08-23,0.36353397619980005,-20.94887472022565,-4.164529680302102,False,False
2024-08-24,-0.20091420738231294,-17.42266129833634,-3.6677220260345624,False,False
2024-08-25,-0.1797422376723153,-21.273243902114068,-5.429596218481129,False,False
2024-08-26,0.3313233897096093,-609067836370306.8,-73780600242606.89,False,False
2024-08-27,0.9563632559692401,-21.56840795076733,-4.842942084947505,False,False
2024-08-28,-0.02550290362311866,-18.439676265297052,-1.5492896397434226,False,False
2024-08-29,-0.12128811173728363,-17.69904270350532,-3.793720245575884,False,False
2024-08-30,-0.09392541075342731,-21.864576703406335,-4.770231059676695,False,False
2024-08-31,-0.09913261816268959,-22.07505290115223,-4.697915371136897,False,False
2024-09-01,-0.9713300683072279,-17.084137756426827,-3.8977601554704795,False,False
2024-09-02,0.26319302705673037,-18.36768911409575,-3.475435582075928,False,False
2024-09-03,-1.0266535641705232,-17.899520029020447,-2.982886144690332,False,False
2024-09-04,-2.310214460136945,-18.83564096287667,-4.227198946861605,False,False
2024-09-05,-0.07290471095689385,-21.094322506023975,-8.852125109376024,False,False
2024-09-06,-1.5929460856199453,-21.30030239076289,-4.231421754284739,False,False
2024-09-07,-5.6596018007214965,-20.84435688718457,-4.865112635562501,False,True
2024-09-08,-0.6419476534747796,-18.449489743701392,-3.955283366855468,False,False
2024-09-09,0.5124328027562295,-21.58027852229675,-4.706348273431258,False,False
2024-09-10,-1.0408502155428934,-19.66157383819109,-3.7745666993149736,False,False
2024-09-11,-0.7441141641504074,-19.710002789606772,-4.43395399480319,False,False
2024-09-12,0.48722166660477373,-18.48402726819989,-4.012955418434951,False,False
2024-09-13,0.47744119448573363,-18.62325920019462,-3.86846252688556,False,False
2024-09-14,-0.016594001962497752,-18.30649047353276,-3.896468439675631,False,False
2024-09-15,0.44942722649180933,-19.131975103902047,-4.23825844643748,False,False
2024-09-16,0.028299814217835374,-19.2652066899209,-5.489249584541768,False,False
2024-09-17,0.28100587411149186,-17.31393843049919,-3.725957119325511,False,False
2024-09-18,-0.9991068197462152,-17.415105519148902,-3.549981203199886,False,False
2024-09-19,0.2999950262987287,-18.621959324520564,-3.9040622447490176,False,False
2024-09-20,-0.07148060631304168,-19.88857835544183,-4.562498876902202,False,False
2024-09-21,0.3311003622978967,-17.583875646323854,-3.651306268680787,False,False
2024-09-22,-1.1728112376122224,-17.620685971028514,-3.7894938280985153,False,False
2024-09-23,0.20707592418814103,-18.974459501108743,-3.9661361305592817,False,False
2024-09-24,-0.028162445752451037,-20.311665001831553,-4.361018898596094,False,False
2024-09-25,-0.2703464955553655,-20.63772314770937,-3.8000567988048846,False,False
2024-09-26,-2.0567463061787863,-20.828947681695208,-4.046780566706231,False,False
2024-09-27,0.08794059745198098,-20.157306906641267,-9.949088148149354,False,False
2024-09-28,0.29046304829242775,-20.32660560696985,-10.7808783768138,False,False
2024-09-29,0.312148833637378,-18.078283029874406,-3.4673030162785157,False,False
2024-09-30,1.3680073624287359,-20.685228096458218,-4.405336731765398,False,False
2024-10-01,0.5923531920825553,-19.140451162239785,-3.9583728154632185,False,False
2024-10-02,0.40603601715670157,-20.373299496333367,-5.075410081811248,False,False
2024-10-03,-0.5821034173898079,-18.2126915925803,-6.304116653499104,False,False
2024-10-04,0.3817540037130576,-20.587279098448175,-4.1743091568833375,False,False
2024-10-05,-0.7231349716755269,-20.67219665537349,-4.566736849871377,False,False
2024-10-06,-1.8353779447002279,-20.6635245564667,-3.7893343999545275,False,False
2024-10-07,-0.07764005108050699,-20.092082433094184,-5.587644100997043,False,False
2024-10-08,0.0605790283023781,-18.48440289700357,-3.6282331034219606,False,False
2024-10-09,-0.4380826735442284,-17.744081482425354,-4.074447186204087,False,False
2024-10-10,0.005980933187518505,-20.792110014369342,-4.353617550387474,False,False
2024-10-11,0.37620205332342427,-21.087686279038937,-3.9597492135849004,False,False
2024-10-12,-0.33510556302166306,-17.625152824072472,-3.16240263623844,False,False
2024-10-13,-1.01701220241551,-17.747342753958467,-3.389786343064488,False,False
2024-10-14,1.9452541986579264,-21.153485817945494,-4.871292754811284,False,False
2024-10-15,-0.49195025659188285,-20.306977825626202,-4.120321891867365,False,False
2024-10-16,-0.45794062832349525,-20.449878897136685,-4.2594821828108556,False,False
2024-10-17,-0.5263991281056979,-18.68343599437296,-3.7923462087563733,False,False
2024-10-18,-0.09674513903899364,-18.468719691905815,-4.161760727250655,False,False
2024-10-19,-0.7359348439297899,-17.765714305305195,-3.5624376663414905,False,False
2024-10-20,0.05365979754896274,-20.873441577172308,-4.5259604670638645,False,False
2024-10-21,-0.22716196472063466,-21.11870769523025,-5.021939781218348,False,False
2024-10-22,0.09566284684379561,-21.315310998746853,-4.315964606284189,False,False
2024-10-23,0.042280580060695926,-17.385670329407645,-4.061311019399307,False,False
2024-10-24,0.17235375787388568,-17.163732216915122,-4.3362703058812935,False,False
2024-10-25,0.7946954112139992,-17.213836550870084,-4.269994368644684,False,False
2024-10-26,-0.18507968411227285,-18.104319640754778,-3.725501942253519,False,False
2024-10-27,-0.16349950789110768,-22.044042577962845,-6.312564178298289,False,False
2024-10-28,0.261824942117195,-17.51672376602387,-3.5059729572002216,False,False
2024-10-29,0.4740404709925844,-17.506505919953284,-3.146429840630303,False,False
2024-10-30,-1.6689766074585286,-1.3936397400927576e+23,-2.162691828612866e+22,False,False
2024-10-31,-0.27350616009040407,-21.812667902555784,-3.1220952842786622,False,False
2024-11-01,-1.9868690420970814,-6.526805274201066e+21,-5.7610485548732534e+20,False,False
2024-11-02,-0.2572858168262716,-20.494495485095655,-5.389244986707975,False,False
2024-11-03,-0.3871414959664379,-18.771087091904796,-3.928041325593958,False,False
2024-11-04,0.2201519112647069,-18.30505580991336,-4.237494273050962,False,False
2024-11-05,0.3097129794640161,-17.863237698934277,-3.211648583830848,False,False
2024-11-06,5.833821053472844,-17.73865483885184,-1.9640396799634552,False,False
2024-11-07,0.3810535083919543,-26.445733452440603,-5.456212041495782,False,False
2024-11-08,-0.3209791813585535,-21.246420183646915,-4.201597510171687,False,False
2024-11-09,0.9577932163640522,-19.582647520155064,-4.190140916192431,False,False
2024-11-10,0.5867289560813966,-19.31893370806039,-4.390680497366921,False,False
2024-11-11,3.0601014652768868,-19.508991888265438,-4.4105513717499125,False,False
2024-11-12,2.5873855003915187,-21.82745685818344,-2.5170192899610258,False,False
2024-11-13,-0.8473793906377123,-22.321536445281033,-4.091721869538771,False,False
2024-11-14,1.032682419814888,-2.6739118734157436e+23,-8.824238880044565e+22,False,False
2024-11-15,1.0241440492739167,-17.289147632071252,-3.6588444915416076,False,False
2024-11-16,1.3233915460154997,-19.787634630291254,-4.1653171647679175,False,False
2024-11-17,0.03232847567687115,-1226485.2152079118,-1226485.2152079118,False,False
2024-11-18,0.2784643540744193,-17.496924251689194,-3.7982639029172325,False,False
2024-11-19,-0.01648469795969918,-18.090425089238106,-3.5028695320715397,False,False
2024-11-20,-0.023408033399680866,6909654.640942999,6909654.640942999,True,True
2024-11-21,1.4373616705052161,-17.243189716970583,-3.807904617034634,False,False
2024-11-22,0.28009937967554077,-19.045368242195842,-4.200511548746322,False,False
2024-11-23,0.10223974186511053,-18.26939921708208,-3.5175046142733817,False,False
2024-11-24,-0.532835455330008,-17.696875339139176,-3.8813829648384384,False,False
2024-11-25,0.45827862219982796,-18.99438796163381,-4.2274158778477,False,False
2024-11-26,0.31220789983254604,-18.0967129339188,-3.218997811396063,False,False
2024-11-27,1.3424685269945102,-17.87285848937354,-3.654122327509591,False,False
2024-11-28,-0.14693828001262604,-18.983531378958407,-3.9797112234333887,False,False
2024-11-29,0.3258043418038458,-3.679804239721332,-2.6438908314037906,False,False
2024-11-30,-0.4044767979098804,-19.502156214794265,-5.385362607613739,False,False
2024-12-01,0.31438850643423355,-19.680240846710525,-5.652434351746175,False,False
2024-12-02,0.34202507016143247,-19.84424058123285,-4.4918554166673905,False,False
2024-12-03,2.436981477774237,-20.032036175426907,-3.67930755535476,False,False
2024-12-04,0.32700687028623243,-19.042430290219823,-3.858452154403127,False,False
2024-12-05,0.038255838392364745,-19.099618685738903,-4.037420437644041,False,False
2024-12-06,-1.9618962348121096,-18.052758666343568,-4.344074374679562,False,False
2024-12-07,-0.2913639611772755,-20.31479739656585,-4.290392914574842,False,False
2024-12-08,-0.016844861647259984,-18.85553355702711,-4.1578878807223845,False,False
2024-12-09,1.1966992908227443,-104340355.73054689,-12281710.749427589,False,False
2024-12-10,-0.2718600334342099,-19.442756661420816,-3.7052392934275833,False,False
2024-12-11,-1.4178161659465525,-18.45799166525584,-3.7135445277829304,False,False
2024-12-12,-0.5372976366453943,-19.658220243223614,-5.396445647502041,False,False
2024-12-13,-0.04523257131027408,-18.927355379295047,-4.718542601726534,False,False
2024-12-14,-0.5112519397449629,-17.993031321578375,-10.159937918015586,False,False
2024-12-15,-0.27299168094428977,-19.922393724340342,-4.657121806069177,False,False
2024-12-16,-0.5411618259461294,-20.13282687333656,-4.0961374653987805,False,False
2024-12-17,0.0007843564021613196,-18.172091113905946,-5.442745923714021,False,False
2024-12-18,1.1963435693623596,-17.594973524198547,-3.697229123798464,False,False
2024-12-19,0.36715506989923785,-20.205995314526874,-4.139777454211866,False,False
2024-12-20,-0.10429509369196976,-18.320016512895815,-3.906019924569641,False,False
2024-12-21,-1.3365312512703411,-17.837750616445213,-2.5978370088238574,False,False
2024-12-22,-0.18499080548216895,-19.26509261488406,-4.4589374003106155,False,False
2024-12-23,0.47214016789388924,-20.62344570954759,-4.290847094109634,False,False
